City,level,MFs_generation,MW,HW,MFs_emission,ocean,soil,river
Yiyang City,1,12.01494954,10.80172885,1.213220692,9.144164342,2.922211417,0.81437709,5.407575835
Yinchuan City,1,6.098320743,5.545522375,0.552798368,4.631566899,1.484469437,0.398892166,2.748205296
Yingtan City,1,3.351475313,2.894825283,0.45665003,2.569332082,0.809847826,0.253670499,1.505813756
Yingkou City,1,6.283980549,5.610954909,0.67302564,4.785163069,1.889234412,0.43340558,2.462523077
Yongzhou City,1,14.80216753,13.27890055,1.523266985,11.26087695,3.619161931,1.005265574,6.636449447
Yulin City (Shaanxi),1,8.040830194,7.21598776,0.824842434,5.291261948,1.631537018,0.653001499,3.006723431
Yulin City (Guangxi),1,16.17764426,14.3406253,1.837018963,12.35067454,3.945717012,1.138142532,7.266814995
Yuxi City,1,6.323126727,5.655560203,0.667566524,4.813305906,1.539553657,0.436639894,2.837112355
Yueyang City,1,13.60462668,12.21346941,1.391157269,8.988539275,2.772894582,1.092213641,5.123431052
Yunfu City,1,6.991906581,6.221573422,0.770333159,5.335228073,1.705676925,0.489039589,3.14051156
Yuncheng City,1,14.77449607,13.21326328,1.561232783,11.25331831,3.598094264,1.017750805,6.637473244
Zaozhuang City,1,10.57994991,9.548230937,1.031718972,8.080249506,2.589538824,0.707397547,4.783313135
Zhanjiang City,1,17.72347773,15.79773455,1.925743185,11.69795196,4.45082388,1.447047975,5.800080109
Zhangjiajie City,1,4.215553001,3.787360792,0.428192209,3.208681016,1.024724949,0.285804385,1.898151682
Zhangjiakou City,1,11.7456783,10.64753285,1.098145455,8.916935914,2.86242842,0.772121229,5.282386264
Zhangye City,1,3.314345519,2.980476786,0.333868732,2.519589891,0.804471075,0.225015181,1.490103635
Zhangzhou City,1,12.4177443,10.99098207,1.426762235,8.191709106,3.109775508,1.029404133,4.052529465
Changchun City,1,17.98043693,16.10409877,1.876338157,11.76379538,3.621441109,1.471150037,6.671204232
Changsha City,1,12.3445991,11.10239282,1.242206282,6.260633315,1.764170259,1.25682841,3.239634645
Changzhi City,1,9.438956336,8.430422948,1.008533388,7.189177514,2.30189172,0.655435401,4.231850393
Zhaotong City,1,15.29159018,13.71228513,1.579305051,11.6543312,3.744112084,1.047447095,6.862772017
Zhaoqing City,1,11.36188419,10.10233391,1.259550283,8.667556676,2.766456925,0.795969078,5.105130673
Zhenjiang City,1,7.428913137,6.737931073,0.690982064,4.893945222,1.517029989,0.588360661,2.788554573
Zhengzhou City,1,15.28391204,13.81337501,1.470537025,7.715515043,2.171759494,1.556354991,3.987400558
Zhongshan City,1,8.092924857,7.186434117,0.906490739,5.352597166,2.036112017,0.663664537,2.652820612
Zhongwei City,1,3.137162713,2.850782907,0.286379806,2.384881806,0.765763812,0.204465016,1.414652979
Chongqing,1,33.86030663,30.24777118,3.612535446,14.00021126,3.570646477,3.86258043,6.566984353
Zhoushan City,1,2.607523318,2.319442518,0.2880808,1.988949592,0.7812646,0.183228866,1.024456125
Zhoukou City,1,20.39790757,18.43304292,1.964864648,13.41380266,4.132419254,1.628386018,7.652997388
Zhuhai City,1,4.872363923,4.329764384,0.54259954,3.209725367,1.218844057,0.400369148,1.590512162
Zhuzhou City,1,9.385177493,8.438848957,0.946328536,6.153891801,1.898247183,0.759584592,3.496060027
Zhumadian City,1,19.23977972,17.41592952,1.823850204,14.65498958,4.698046803,1.265754202,8.691188577
Ziyang City,1,9.263929813,8.351492877,0.912436936,7.045498807,2.25494355,0.619493132,4.171062125
Zibo City,1,11.15238954,10.06142411,1.090965433,7.321967954,2.262360774,0.891583968,4.168023213
Zigong City,1,8.624903448,7.770895658,0.854007791,6.569441156,2.106941326,0.579378995,3.883120835
Zunyi City,1,14.68406848,13.27371132,1.410357155,9.639144894,2.976519555,1.173288841,5.489336498
Altay Prefecture,2,1.266938559,1.166066654,0.100871905,0.96098433,0.310567014,0.079970841,0.570446476
Ankang City,2,5.11426699,4.676707739,0.437559252,3.873047847,1.250482093,0.329943124,2.29262263
Anqing City,2,10.26915468,9.360279925,0.908874759,7.78615172,2.50488792,0.666582574,4.614681226
Anshun City,2,4.473179646,4.111363195,0.361816451,3.3882596,1.091547932,0.282089098,2.01462257
Anyang City,2,9.899049235,9.108424909,0.790624325,7.502619122,2.419894657,0.622370887,4.460353578
Anshan City,2,6.575300284,5.990066242,0.585234042,4.999495128,1.609421907,0.42530333,2.964769892
Bayannur City,2,3.222115813,2.951705192,0.27041062,2.452811664,0.790992638,0.204534788,1.457284239
Bazhong City,2,7.013443833,6.428921851,0.584521982,5.320055834,1.709873851,0.446599186,3.163582797
Baicheng City,2,3.64440311,3.319969397,0.324433713,2.760295527,0.88670822,0.239023765,1.634563543
Baishan City,2,2.246209563,2.04779075,0.198418813,1.704773442,0.548102558,0.145405633,1.011265251
Baiyin City,2,3.330540159,3.048686649,0.28185351,2.525698448,0.816900804,0.213467587,1.495330057
Baise City,2,6.963892428,6.284171816,0.679720612,5.30637064,1.702196873,0.461316261,3.142857506
Bengbu City,2,7.434147358,6.779184063,0.654963295,5.655090352,1.824502485,0.479172335,3.351415532
Baotou City,2,5.589588832,5.130585116,0.459003716,4.229142539,1.36384126,0.355593671,2.509707608
Baoji City,2,7.187715068,6.566951381,0.620763687,5.459065694,1.759760277,0.460591668,3.23871375
Baoding City,2,18.60352461,17.1809143,1.42261031,12.14062705,3.772018454,1.425501588,6.943107005
Baoshan City,2,5.046261958,4.599916581,0.446345377,3.829220458,1.233401457,0.327417159,2.268401842
Beihai City,2,3.273355181,2.957850761,0.31550442,2.486755654,0.981270788,0.218619358,1.286865508
Beijing,2,22.82269506,21.04453694,1.778158117,9.156259999,2.316504224,2.57844579,4.261309985
Benxi City,2,2.790259842,2.540627112,0.249632729,2.113446405,0.680000005,0.181741904,1.251704497
Bijie City,2,12.9918553,11.954783,1.037072303,9.818874391,3.16325157,0.819197703,5.836425118
Binzhou City,2,7.353904069,6.744530584,0.609373485,5.594026766,2.217804938,0.466529311,2.909692517
Bozhou City,2,12.76040783,11.62619581,1.134212019,9.684947706,3.111216964,0.830737881,5.742992861
Cangzhou City,2,13.41407722,12.3971917,1.016885519,8.742179419,3.332883653,1.025790421,4.383505346
Chamdo City,2,1.425535975,1.272755862,0.152780113,1.089381741,0.349432605,0.098200358,0.641748777
Changde City,2,10.21198002,9.348064993,0.863915028,6.695370585,2.073548272,0.793642827,3.828179487
Changzhou City,2,8.32921691,7.705681642,0.623535269,5.436968341,1.687574796,0.631779805,3.11761374
Chaohu City,2,1.535923256,1.397048501,0.138874755,1.164416006,0.373829731,0.101246607,0.689339667
Chaoyang City,2,6.491024182,5.900724986,0.590299197,4.936923327,1.594769208,0.423666301,2.918487818
Chaozhou City,2,5.15223683,4.670558483,0.481678348,3.906838241,1.541449307,0.339404012,2.025984921
Chenzhou City,2,8.928798382,8.159530702,0.769267679,6.790725826,2.190783732,0.570997445,4.028944649
Chengdu City,2,20.84887699,19.14182592,1.707051069,10.40066341,2.922361834,2.082030781,5.396270793
Chengde City,2,6.783710717,6.263535539,0.520175178,5.130674402,1.654239307,0.423334235,3.05310086
Chizhou City,2,3.130442234,2.85058681,0.279855424,2.371448075,0.761185759,0.204912416,1.405349901
Chifeng City,2,7.611146675,6.977620106,0.633526569,4.961615442,1.537357053,0.592894894,2.831363495
Chongzuo City,2,4.144646008,3.738571054,0.406074954,3.154513648,1.01138149,0.277679722,1.865452436
Chuzhou City,2,8.650084234,7.873953547,0.776130687,6.558589175,2.104807263,0.564121668,3.889660244
Chuxiong Yi Autonomous Prefecture,2,5.300939316,4.8331843,0.467755016,4.035895374,1.299415495,0.341002975,2.395476904
Dazhou City,2,12.49752839,11.46743219,1.030096202,9.499036912,3.067674699,0.790310962,5.641051251
Dali Bai Autonomous Prefecture,2,7.094647318,6.485140915,0.609506403,5.361413781,1.726654309,0.458225413,3.176534059
Dalian City,2,10.55611478,9.58393933,0.972175449,6.932393872,2.638887848,0.833951957,3.459554067
Daqing City,2,5.265596805,4.802939762,0.462657044,3.992109248,1.283145675,0.341680266,2.367283307
Datong City,2,6.617858286,6.028172519,0.589685767,5.015236449,1.614312395,0.43206418,2.968859874
Dandong City,2,4.515135105,4.104398625,0.410736479,3.440361217,1.362600872,0.292687375,1.785072971
Deyang City,2,7.243449626,6.634436669,0.609012957,5.490282316,1.766881478,0.463981824,3.259419014
Dezhou City,2,10.2282426,9.409840075,0.81840252,6.673688159,2.068849082,0.789153186,3.815685891
Diqing Tibetan Autonomous Prefecture,2,0.75993941,0.69318011,0.0667593,0.576122565,0.185278665,0.049352514,0.341491386
Dingxi City,2,5.341831136,4.893960635,0.447870501,4.046563599,1.30570647,0.339048791,2.401808338
Dongguan City,2,16.45139215,14.90918424,1.542207917,12.46940352,4.913135597,1.09347003,6.462797895
Dongying City,2,3.84575687,3.530395496,0.315361374,2.512849798,0.956776454,0.297345141,1.258728203
Ordos City,2,3.712694826,3.40329937,0.309395456,2.423551327,0.751077565,0.28700402,1.385469743
Ezhou City,2,2.030652254,1.843387694,0.18726456,1.541216995,0.495417501,0.133612874,0.912186619
Enshi Tujia and Miao Autonomous Prefecture,2,6.575430456,5.974310521,0.601119935,4.979187589,1.600213808,0.433162171,2.94581161
Fangchenggang City,2,1.883958958,1.705084521,0.178874438,1.429829004,0.564588268,0.125798479,0.739442257
Foshan City,2,11.42413682,10.37254115,1.051595667,5.783574912,1.63160133,1.147533965,3.004439617
Fuzhou City (Fujian),2,11.07914764,10.00401986,1.075127774,5.573371276,1.931590666,1.123332383,2.518448228
Fushun City,2,3.999552592,3.645024646,0.354527946,3.033520738,0.972540211,0.258980865,1.801999661
Fuzhou City (Jiangxi),2,8.067849489,7.102787559,0.965061931,6.179802039,1.977429943,0.578070773,3.624301324
Fuxin City,2,3.532625676,3.209789808,0.322835868,2.686811448,0.863834869,0.230117504,1.592859076
Fuyang City,2,20.79970602,18.95681685,1.842889163,15.82020839,5.089349138,1.346265843,9.384593405
Ganzhou City,2,15.9390974,14.02932778,1.909769622,10.55304706,3.255661177,1.323571356,5.97381453
Guyuan City,2,2.361136811,2.184795735,0.176341077,1.790526416,0.577637807,0.145016839,1.06787177
Guang'an City,2,8.755293248,8.0314416,0.723851648,6.655441558,2.142724722,0.555935367,3.956781468
Guangyuan City,2,5.651002445,5.177244062,0.473758382,4.28623011,1.3832494,0.359661078,2.543319632
Guangzhou City,2,16.53343193,14.97776816,1.555663763,6.685512935,2.081473117,1.884931104,2.719108714
Guigang City,2,8.63565298,7.81198349,0.823669491,6.560407314,2.109932933,0.571399369,3.879075012
Guiyang City,2,8.863534783,8.166213486,0.697321298,5.785243182,1.795469619,0.679529324,3.310244239
Guilin City,2,9.895014174,8.950331931,0.944682243,7.51185089,2.414828866,0.654609851,4.442412173
Harbin City,2,17.07398167,15.59566134,1.478320327,11.12263321,3.435237523,1.335155532,6.352240157
Hami City,2,1.061889204,0.97708059,0.084808614,0.80450505,0.259718713,0.066865874,0.477920463
Haidong City,2,3.267636961,2.999275721,0.26836124,2.475240153,0.797983937,0.20714054,1.470115676
Haikou City,2,4.75814601,4.103638134,0.654507875,3.652136851,1.4238942,0.362038036,1.866204615
Handan City,2,16.7566206,15.48332645,1.273294151,10.93450419,3.396105724,1.276481982,6.261916487
Hanzhong City,2,6.579316223,6.009561293,0.569754929,4.98265143,1.604308038,0.424800541,2.95354285
Hangzhou City,2,11.08273745,10.04652186,1.036215588,5.599532628,1.578292507,1.123477637,2.897762484
Hefei City,2,10.7194516,9.76149139,0.957960208,5.397027524,1.519324028,1.078341187,2.799362309
Hechi City,2,6.924016565,6.26015223,0.663864334,5.270808653,1.691025668,0.457582325,3.12220066
Heyuan City,2,6.072798919,5.511233833,0.561565087,4.612089539,1.481560353,0.397607628,2.732921558
Heze City,2,15.3068921,14.04673297,1.260159127,9.999954904,3.097637401,1.187469471,5.714848032
Hezhou City,2,3.993826613,3.608954758,0.384871855,3.043491921,0.97590414,0.266818038,1.800769743
Hebi City,2,3.127959256,2.878999778,0.248959478,2.371818262,0.765218243,0.197331879,1.40926814
Hegang City,2,1.910054822,1.744790658,0.165264164,1.449780446,0.466452135,0.12342075,0.859907561
Heihe City,2,3.032819055,2.767635494,0.265183562,2.30217404,0.740574536,0.195663216,1.365936289
Hengshui City,2,8.49373872,7.836872639,0.656866081,6.417340932,2.075275384,0.526934,3.815131548
Hengyang City,2,12.73541456,11.64580441,1.089610157,8.337708889,2.592590126,0.992384763,4.752734001
Honghe Hani and Yi Autonomous Prefecture,2,9.125177017,8.317344356,0.807832661,6.941372071,2.239388585,0.588252718,4.113730768
Hohhot City,2,6.0488158,5.541274826,0.507540973,4.588835792,1.478452535,0.386213089,2.724170168
Hulunbuir City,2,4.83575298,4.432223285,0.403529695,3.67284497,1.184120171,0.305671498,2.183053302
Huludao City,2,5.333494935,4.856434588,0.477060347,4.050698018,1.609183343,0.34783919,2.093675485
Huzhou City,2,4.76439587,4.323146953,0.441248918,3.118883411,0.963068608,0.379864586,1.775950217
Huaihua City,2,9.408415516,8.602671169,0.805744347,7.156826555,2.307299839,0.600168658,4.249358058
Huai'an City,2,8.675877071,8.017512658,0.658364413,5.649303617,1.753795011,0.659932908,3.235575697
Huaibei City,2,4.213264833,3.837862906,0.375401927,3.200961816,1.032759816,0.273861386,1.894340614
Huainan City,2,7.449386826,6.787339448,0.662047377,5.643024101,1.821238614,0.481529047,3.34025644
Huanggang City,2,12.11088735,10.99888956,1.111997789,9.20400008,2.964368504,0.790971029,5.448660547
Huangshan City,2,2.840559993,2.585190196,0.255369797,2.150973878,0.690935116,0.186627734,1.273411028
Huangshi City,2,4.728284457,4.292716469,0.435567989,3.592208545,1.153855862,0.309470881,2.128881801
Huizhou City,2,8.744625631,7.925514987,0.819110643,5.731104978,2.181703705,0.69625863,2.853142643
Jixi City,2,3.227956225,2.944690082,0.283266143,2.454673581,0.793154797,0.208848026,1.452670758
Ji'an City (Jiangxi),2,9.745860399,8.578924954,1.166935446,7.446046084,2.364833422,0.702374862,4.3788378
Jilin City,2,7.944471681,7.256063605,0.688408076,6.011054356,1.931857731,0.518132733,3.561063891
Jinan City,2,12.31336773,11.3039946,1.009373135,6.199886389,1.748694083,1.2173648,3.233827506
Jining City,2,14.72458623,13.51422579,1.210360438,9.606254003,2.972193122,1.139518856,5.494542024
Jiamusi City,2,4.472647873,4.086938061,0.385709812,3.392485056,1.094697922,0.286169122,2.011618012
Jiaxing City,2,6.463760664,5.866880426,0.596880238,4.244709424,1.614181889,0.510321354,2.120206181
Jiayuguan City,2,0.484511759,0.443987804,0.040523954,0.367314676,0.119173105,0.030740972,0.2174006
Jiangmen City,2,8.307450883,7.526190686,0.781260198,5.441884061,2.062842781,0.662836019,2.716205261
Jiaozuo City,2,6.835086008,6.289949645,0.545136363,5.188088879,1.672297957,0.42624548,3.089545442
Jieyang City,2,11.84005676,10.741151,1.09890576,9.01136282,3.566228329,0.776810769,4.668323723
Jinchang City,2,0.874857721,0.799683346,0.075174375,0.663040959,0.213645491,0.05601805,0.393377419
Jinhua City,2,8.702856967,7.893370376,0.809486591,5.726320942,1.76801258,0.688482446,3.269825916
Jinzhou City,2,5.593045024,5.089184455,0.50386057,4.237401648,1.67342406,0.365868691,2.198108898
Jincheng City,2,4.498534676,4.093963138,0.404571539,3.416203783,1.101007069,0.294382903,2.020813811
Jinzhong City,2,6.546371021,5.959300512,0.587070509,4.960414814,1.594638202,0.427927965,2.937848646
Jingmen City,2,5.489407656,4.985370085,0.504037571,4.172308762,1.340817186,0.360015678,2.471475898
Jingzhou City,2,10.89047838,9.900498883,0.989979494,8.284408353,2.664212451,0.710920142,4.909275759
Jingdezhen City,2,3.345344791,2.950388716,0.394956075,2.562601423,0.820294219,0.237844439,1.504462766
Jiujiang City,2,8.916183382,7.853828642,1.06235474,5.903522049,1.822979169,0.746956714,3.333586166
Jiuquan City,2,2.172157676,1.987982455,0.184175221,1.648320891,0.532495715,0.138868451,0.976956725
Kashgar Prefecture,2,8.758628659,8.05060026,0.7080284,6.634692492,2.140954754,0.553147751,3.940589987
Kaifeng City,2,8.69470372,8.002624033,0.692079688,6.600590281,2.128728704,0.546059801,3.925801776
Karamay City,2,0.878284189,0.807126001,0.071158189,0.665428491,0.214089169,0.055310712,0.396028611
Kizilsu Kirgiz Autonomous Prefecture,2,1.19815747,1.103787124,0.094370346,0.90784232,0.292629687,0.074891881,0.540320751
Kunming City,2,12.20125443,11.11601025,1.085244179,7.96514852,2.466010772,0.965892852,4.533244896
Lhasa City,2,1.433074799,1.283708759,0.14936604,1.091461287,0.349237755,0.098234223,0.643989308
Laibin City,2,4.333949372,3.919282875,0.414666497,3.301532472,1.056670794,0.287724931,1.957136748
Lanzhou City,2,7.160377186,6.55999035,0.600386836,5.445789436,1.755426265,0.454019751,3.23634342
Langfang City,2,8.664977298,7.999792191,0.665185107,5.669373994,1.75917467,0.66243688,3.247762444
Leshan City,2,6.703875299,6.159306856,0.544568443,5.078926933,1.633855735,0.422339349,3.022731849
Lijiang City,2,2.501340742,2.282357902,0.218982841,1.895485377,0.609942388,0.161407331,1.124135658
Lishui City,2,5.222844197,4.738474513,0.484369684,3.974111714,1.279801307,0.34409444,2.350215967
Lianyungang City,2,7.872370985,7.276433972,0.595937013,5.149085372,1.972103173,0.595490563,2.581491637
Liaoyang City,2,3.351174691,3.045936573,0.305238118,2.550047249,0.822012407,0.217896896,1.510137945
Liaoyuan City,2,2.261756065,2.064079731,0.197676334,1.722654728,0.552545814,0.14492803,1.025180884
Liaocheng City,2,11.53491589,10.59652693,0.938388958,8.73787713,2.81707163,0.730167788,5.190637712
Nyingchi City,2,0.468954934,0.420117566,0.048837368,0.357281799,0.114376182,0.032159702,0.210745915
Lincang City,2,4.932309407,4.504249609,0.428059798,3.738913814,1.201311348,0.318588693,2.219013773
Linfen City,2,8.676857783,7.900883397,0.775974387,6.611955988,2.133201025,0.558942894,3.91981207
Linyi City,2,18.74917464,17.2083313,1.540843341,12.19496845,3.775523102,1.463053655,6.95639169
Liuzhou City,2,7.285131356,6.586461514,0.698669843,4.785127358,1.481006053,0.583622951,2.720498355
Lu'an City,2,11.39328986,10.3849709,1.008318967,8.654952542,2.787173357,0.737115018,5.130664167
Liupanshui City,2,6.576375277,6.054924314,0.521450963,4.976151841,1.603435741,0.413298174,2.959417926
Longyan City,2,6.231099931,5.622767226,0.608332706,4.74320091,1.521504705,0.415419949,2.806276256
