City,level,Total,car,airplane,Emission,ocean,oil,river
Chongzuo City,10,169.0483444,169.0483444,0,167.773979,16.37936592,121.2474926,30.14712049
Chuzhou City,10,661.8599467,661.8599467,0,656.8781387,63.53281491,476.4185858,116.926738
Chuxiong Yi Autonomous Prefecture,10,253.5018569,253.5018569,0,251.6092701,24.44056803,182.1642546,45.00444746
Dazhou City,10,578.4200661,577.4445264,0.975539651,574.1600848,58.56659613,407.922109,107.6713797
Dali Bai Autonomous Prefecture,10,347.6405881,345.6687345,1.971853665,345.1619976,33.6001973,249.4562297,62.10557063
Dalian City,10,2569.809628,2544.601761,25.2078667,2532.849783,301.7503192,1824.996781,406.1026823
Daqing City,10,1197.598742,1196.6034,0.99534245,1188.267955,115.4000057,860.4729109,212.3950379
Datong City,10,856.5730906,854.0483405,2.524750089,850.1610415,78.57029148,626.9431312,144.6476188
Dandong City,10,430.2321874,429.9026643,0.329523085,427.090085,52.9520854,303.195987,70.94201255
Deyang City,10,741.5220827,741.5220827,0,735.8442399,74.97916344,523.120751,137.7443255
Dezhou City,10,1121.812418,1121.812418,0,1106.400955,102.612555,815.2919051,188.4964948
Diqing Tibetan Autonomous Prefecture,10,63.27091664,62.88746282,0.383453823,62.81385061,6.404348585,44.64686427,11.76263775
Dingxi City,10,218.331076,218.331076,0,216.8093066,21.22664222,156.574339,39.00832538
Dongguan City,10,3704.756782,3704.756782,0,3677.152093,474.8649567,2567.592321,634.6948156
Dongying City,10,980.5093572,973.2019732,7.307384005,967.0699476,109.0242628,710.9783342,147.0673506
Ordos City,10,710.4394394,705.2783243,5.161115102,700.4277276,64.65322531,516.2767324,119.4977699
Ezhou City,10,77.99141971,77.99141971,0,77.42651776,7.871656982,55.06088433,14.49397645
Enshi Tujia and Miao Autonomous Prefecture,10,477.1852297,475.1503887,2.034840948,473.9341245,50.24500095,331.0145615,92.674562
Fangchenggang City,10,141.4968274,141.4968274,0,140.4943576,18.83142635,96.48477054,25.17816066
Foshan City,10,2965.936144,2965.092892,0.843252493,2775.599381,272.7358049,1999.063368,503.800208
Fuzhou City (Fujian),10,1644.209149,1624.9157,19.29344928,1536.577375,176.690875,1121.880732,238.0057676
Fushun City,10,322.4743827,322.4743827,0,319.9467227,30.87577012,231.8132066,57.25774594
Fuzhou City (Jiangxi),10,492.1415907,492.1415907,0,488.8984983,54.24494314,334.965892,99.68766312
Fuxin City,10,317.6199393,317.6199393,0,315.5224973,29.33868154,232.259403,53.92441274
Fuyang City,10,1269.883716,1267.856028,2.027688019,1260.556778,122.7733044,911.1997833,226.5836906
Ganzhou City,10,1424.742696,1421.959449,2.783247381,1404.389038,156.5243981,961.119687,286.744953
Guyuan City,10,213.9908108,210.1420544,3.848756434,212.3173189,19.79162416,156.0843637,36.441331
Guang'an City,10,358.2382531,358.2382531,0,355.609692,35.80760486,253.9268996,65.87518749
Guangyuan City,10,375.464418,369.803419,5.660998913,372.4769401,38.17232449,264.0834526,70.22116302
Guangzhou City,10,3044.147529,2967.793776,76.3537526,2281.498858,312.9260875,1549.931067,418.6417037
Guigang City,10,420.0844015,420.0844015,0,417.1691099,44.13063702,291.9085528,81.12992012
Guiyang City,10,1238.97555,1217.351599,21.62395109,1221.089805,125.1964832,864.3604569,231.5328645
Guilin City,10,685.2585418,674.6156937,10.64284809,680.1150792,76.24046845,463.940237,139.9343737
Harbin City,10,2657.615842,2636.992424,20.62341798,2620.311917,267.2945597,1860.884022,492.133335
Hami City,10,175.6570333,175.2921485,0.364884784,174.2549759,16.15697039,128.3667345,29.73127103
Haidong City,10,229.490415,229.490415,0,227.7764249,22.06340761,165.1531567,40.55986061
Haikou City,10,852.2418706,826.6309881,25.61088247,845.4786227,101.0676336,608.678753,135.7322361
Handan City,10,1933.343192,1923.098945,10.24424744,1904.647058,178.8632212,1396.2453,329.5385367
Hanzhong City,10,264.2195053,263.1331673,1.086337992,262.2624954,27.90975368,182.9891033,51.36363842
Hangzhou City,10,2690.069314,2646.001978,44.06733573,2515.242943,249.3773741,1807.356201,458.5093678
Hefei City,10,3160.278276,3146.065677,14.2125992,2955.323099,267.6562258,2195.983933,491.68294
Hechi City,10,258.9642585,258.8783208,0.085937703,257.0436511,27.23730391,179.6905667,50.11578048
Heyuan City,10,403.3808428,403.3808428,0,400.2548917,44.35583093,274.2003281,81.69873267
Heze City,10,1327.456184,1327.456184,0,1308.526519,126.7187431,948.3679924,233.4397832
Hezhou City,10,214.6604941,214.6604941,0,213.0957415,23.3212798,146.7865954,42.98786634
Hebi City,10,288.2729001,288.2729001,0,286.3243617,26.52431251,210.8220488,48.97800038
Hegang City,10,102.3060657,102.3060657,0,101.5581249,9.809897237,73.62483552,18.12339215
Heihe City,10,222.6518347,222.3073622,0.344472408,220.9807615,22.24919455,157.5813297,41.15023721
Hengshui City,10,981.5602889,981.5602889,0,974.3656821,90.25567606,718.3087651,165.8012409
Hengyang City,10,563.1149198,561.3886551,1.72626478,554.9435012,56.38965448,394.3493338,104.2045129
Honghe Hani and Yi Autonomous Prefecture,10,423.6574018,423.6574018,0,420.3920568,42.8059164,299.1278004,78.45834004
Hohhot City,10,1455.829251,1437.714907,18.11434451,1444.274374,134.4429305,1062.010618,247.8208254
Hulunbuir City,10,412.674284,409.1099999,3.564284106,409.506454,40.24992965,295.1628376,74.09368673
Huludao City,10,492.2440254,492.2440254,0,488.6589443,57.87893627,353.7454978,77.03451019
Huzhou City,10,877.6426806,877.6426806,0,865.3026117,91.88249173,604.2652953,169.1548247
Huaihua City,10,327.958679,324.3453151,3.613363946,325.6713466,33.38797494,230.8500699,61.43330179
Huai'an City,10,670.3714907,663.4281986,6.943292083,660.4406469,64.98487682,475.7444833,119.7112868
Huaibei City,10,399.8015649,399.8015649,0,396.734847,38.61833104,287.1649739,70.9515421
Huainan City,10,475.8440659,475.8440659,0,472.1240678,45.66892571,342.1263112,84.32883088
Huanggang City,10,495.5951932,495.5951932,0,492.1234831,49.97499133,350.1597848,91.988707
Huangshan City,10,255.918595,254.6760231,1.242571934,254.0890559,26.92202589,177.4300366,49.73699339
Huangshi City,10,253.6638716,253.6638716,0,251.8340524,25.55991794,179.1615321,47.11260231
Huizhou City,10,1118.250138,1115.295199,2.954938343,1102.985905,148.3405035,757.2237731,197.4216279
Jixi City,10,229.0807773,228.6874475,0.393329782,227.4552089,23.00582486,162.0676267,42.3817573
Ji'an City (Jiangxi),10,619.402522,618.1316433,1.270878658,614.5240423,67.91064422,422.1757696,124.4376285
Jilin City,10,673.9648743,673.9648743,0,668.8687705,68.51414076,474.4663456,125.8882841
Jinan City,10,3351.551469,3331.393944,20.15752515,3136.295437,284.6714843,2327.445151,524.1788021
Jining City,10,1733.524347,1731.606425,1.917922306,1709.264377,159.4801304,1254.593285,295.1909615
Jiamusi City,10,304.1685007,303.0737365,1.094764241,301.9573788,29.15347065,218.6726453,54.13126289
Jiaxing City,10,1488.178046,1488.178046,0,1465.806215,187.9963651,1024.615522,253.1943279
Jiayuguan City,10,85.26340108,84.52513744,0.738263646,84.64275327,8.27058055,61.12450766,15.24766506
Jiangmen City,10,811.7580279,811.7580279,0,800.3260834,107.4681341,549.5578774,143.3000719
Jiaozuo City,10,711.7960935,711.7960935,0,707.1272318,69.19087762,510.7904447,127.1459095
Jieyang City,10,621.956257,613.8810125,8.075244512,617.1785829,83.18729776,422.6046597,111.3866254
Jinchang City,10,89.27704133,89.07691951,0.200121815,88.60628594,8.257427662,65.14982648,15.1990318
Jinhua City,10,1938.308076,1936.122898,2.185178,1911.54761,211.7449512,1309.676567,390.1260918
Jinzhou City,10,561.7333224,561.2344329,0.498889485,557.8828371,65.84150146,403.4708117,88.57052397
Jincheng City,10,582.4480557,582.4480557,0,578.3297911,53.67164972,425.7319877,98.92615367
Jinzhong City,10,763.0396148,763.0396148,0,757.5593824,69.72719391,558.9105031,128.9216854
Jingmen City,10,427.495985,427.495985,0,424.4307346,41.20444181,307.2515277,75.9747651
Jingzhou City,10,587.9959467,587.9959467,0,583.9669434,59.10908334,416.0741081,108.783752
Jingdezhen City,10,293.4363886,292.9312277,0.505160854,291.3388006,31.07299774,203.2414411,57.02436171
Jiujiang City,10,711.3644308,711.3644308,0,701.5390646,71.38884051,498.5210936,131.6291305
Jiuquan City,10,215.4704178,213.5589088,1.911509002,214.008075,19.88369511,157.5448422,36.57953769
Kashgar Prefecture,10,530.9746413,528.9426208,2.032020514,527.1451088,49.19229407,387.5173891,90.43542563
Kaifeng City,10,716.6467684,716.6467684,0,711.5248234,69.30339215,514.2617076,127.9597236
Karamay City,10,139.1520483,137.6956116,1.456436638,138.0986161,12.89991076,101.4593902,23.73931518
Kizilsu Kirgiz Autonomous Prefecture,10,101.914993,101.914993,0,101.2343096,9.410267828,74.47086292,17.35317884
Kunming City,10,2326.380737,2282.651348,43.72938844,2291.41623,224.4862246,1653.480135,413.44987
Lhasa City,10,493.4198861,490.2686289,3.151257204,489.684701,50.2724626,347.0564663,92.35577208
Laibin City,10,233.5918779,233.5918779,0,231.7427732,24.39062271,162.3321565,45.01999399
Lanzhou City,10,1192.403543,1175.22877,17.17477208,1183.928712,110.0496325,871.3021077,202.5769719
Langfang City,10,1182.973138,1182.973138,0,1166.446889,108.5722357,857.3656925,200.5089611
Leshan City,10,535.8875425,535.8875425,0,532.2015608,56.16507935,372.1821776,103.8543038
Lijiang City,10,161.8575428,153.8992343,7.958308473,160.6029152,16.77049509,112.9051078,30.9273123
Lishui City,10,357.2110325,357.2110325,0,354.4149314,39.4236099,242.4397744,72.55154705
Lianyungang City,10,753.5269591,750.9851466,2.541812502,742.6051443,88.48405463,535.4477003,118.6733894
Liaoyang City,10,327.6872993,327.6872993,0,325.2102972,31.31981453,236.3947472,57.49573544
Liaoyuan City,10,159.6616961,159.6616961,0,158.5014712,16.04091572,112.9759352,29.48462032
Liaocheng City,10,1185.156846,1185.156846,0,1176.415073,108.9116489,866.9755324,200.5278915
Nyingchi City,10,197.5048279,196.9543605,0.550467393,196.078126,18.26417167,144.1569108,33.65704357
Lincang City,10,170.1267051,169.1030148,1.023690303,168.8105311,17.20614651,119.8220173,31.78236731
Linfen City,10,928.6639333,927.3167986,1.347134643,921.8420679,85.82936744,677.5434504,158.4692501
Linyi City,10,3311.569051,3308.107626,3.46142497,3263.924335,334.5735824,2314.37665,614.9741025
Liuzhou City,10,881.3108187,878.9281883,2.382630418,869.3333347,96.22186201,595.8756285,177.2358442
Lu'an City,10,782.7343948,782.7343948,0,776.7875962,78.87291742,553.1241135,144.7905653
Liupanshui City,10,424.6212119,424.1046431,0.516568839,421.3824366,42.43137434,300.5725306,78.37853168
Longyan City,10,1175.32629,1174.935319,0.39097046,1166.737758,118.0519325,831.3527913,217.333034
Longnan City,10,172.5557399,172.2122187,0.343521182,171.1550216,15.9184936,125.8780262,29.35850175
Loudi City,10,335.7904086,335.7904086,0,333.481609,36.79031528,228.8196008,67.87169292
Luzhou City,10,633.6476484,631.2732155,2.374432911,629.0944568,63.75413407,448.0794719,117.2608508
Luoyang City,10,1532.637832,1498.338071,34.29976141,1510.330471,149.3862004,1086.565743,274.3785274
Luohe City,10,406.1854946,406.1854946,0,403.0280343,39.11883868,291.9290724,71.98012321
L¨¹liang City,10,591.5218906,590.695426,0.826464604,587.314884,54.28943788,433.1215698,99.90387627
Ma'anshan City,10,441.0197764,441.0197764,0,437.8134554,42.29138228,317.6672899,77.85478318
Maoming City,10,631.3640975,631.3640975,0,622.3370162,80.08888818,434.8072762,107.4408518
Meishan City,10,518.0856999,518.0856999,0,514.2707088,54.79555809,358.4666607,101.00849
Meizhou City,10,472.041158,470.7695971,1.271560934,468.5321787,49.6371632,327.3397348,91.55528065
Mianyang City,10,776.6176726,753.6426855,22.97498706,770.1629442,79.92098499,543.3320058,146.9099534
Mudanjiang City,10,312.7072504,311.6676599,1.039590531,310.2655281,31.372919,220.8812509,58.0113582
Nagqu City,10,240.1258499,240.1258499,0,238.417969,23.23789421,172.5358555,42.64421929
Nanchang City,10,1662.3158,1645.2531,17.06270005,1639.061781,174.3873699,1142.01212,322.6622908
Nanchong City,10,700.0139737,698.0178247,1.996149031,695.2711209,70.54394407,494.5916517,130.1355251
Nanjing City,10,3287.723999,3241.674602,46.04939714,3076.815282,277.8755914,2289.172658,509.7670324
Nanning City,10,1901.070002,1883.196378,17.87362346,1872.983043,191.2482072,1328.370571,353.3642652
Nanping City,10,306.2997949,305.1606773,1.139117649,304.0038601,33.44432003,208.6891162,61.87042385
Nantong City,10,2074.191471,2068.489048,5.702422457,1941.080457,221.6850041,1422.02973,297.3657233
Nanyang City,10,1276.820277,1266.747919,10.07235814,1258.247911,116.1410116,927.4880844,214.6188151
Neijiang City,10,303.1325131,303.1325131,0,301.0693537,30.60665482,214.1588742,56.30382472
Ningbo City,10,2708.067344,2693.786581,14.28076371,2532.605847,315.7455935,1794.877316,421.9829378
Ningde City,10,295.3331438,295.3331438,0,293.2481442,37.81904767,204.7315946,50.69750197
Panzhihua City,10,159.5467935,158.9799316,0.566861895,158.2922087,16.11908866,112.5498808,29.62323925
Panjin City,10,428.6613259,428.6613259,0,425.6424503,47.57639159,314.0692907,63.99676798
Pingdingshan City,10,839.9921545,839.9921545,0,833.4538907,81.23701703,602.8855764,149.3312973
Pingliang City,10,218.8799199,218.8799199,0,217.2672984,19.95870499,160.5584882,36.75010518
Pingxiang City,10,273.8569619,273.8569619,0,271.9444916,30.10706292,186.6669674,55.17046126
Putian City,10,430.0935056,430.0935056,0,427.334809,52.76540138,303.7028237,70.86658392
Puyang City,10,800.3323441,800.3323441,0,794.2951888,73.39359305,585.8015504,135.1000453
Pu'er City,10,233.7190271,232.3425289,1.376498122,231.9371118,23.82036848,164.3557271,43.76101622
Qitaihe City,10,150.4675778,150.4675778,0,149.3058163,14.49659797,108.1382775,26.67094084
Qiqihar City,10,86.96652122,86.5236619,0.442859319,86.36634612,8.421607573,62.44610024,15.49863831
Qinzhou City,10,735.3698012,735.3698012,0,730.0452594,90.78537343,517.8837983,121.3760877
Qinhuangdao City,10,932.4643416,928.5225468,3.94179482,925.9479969,109.3337573,670.4579078,146.1563318
Qingdao City,10,3735.786786,3709.153987,26.63279919,3494.259708,366.2886779,2634.854825,493.1162054
Qingyuan City,10,598.678609,598.678609,0,594.5708985,65.40882554,409.1774584,119.9846146
Qingyang City,10,275.3937972,272.7644149,2.629382261,273.2698249,25.46119101,200.8128236,46.99581032
Qujing City,10,628.2886701,628.2886701,0,623.9684051,63.47405685,443.6329506,116.8613976
Quzhou City,10,403.8666195,403.494549,0.372070461,401.0124156,43.81238301,276.4013605,80.79867209
Quanzhou City,10,1677.236998,1666.716834,10.5201645,1569.798158,186.4532712,1132.651253,250.6936342
Shigatse City,10,215.1169212,215.0365786,0.080342537,213.4530482,23.74004223,145.9904142,43.72259181
Rizhao City,10,888.2976415,868.3926331,19.90500842,880.4296457,105.5844746,633.0353306,141.8098405
Sanmenxia City,10,367.0559912,367.0559912,0,364.6257245,35.21082034,264.2802233,65.13468087
Sanming City,10,316.0527609,315.5999931,0.452767833,313.7996306,34.56191992,215.6225689,63.61514177
Sanya City,10,202.0946602,180.9980465,21.09661368,200.3201831,26.37697808,138.8355753,35.10762968
Xiamen City,10,1651.130445,1623.323259,27.80718651,1628.321546,203.6498041,1152.236205,272.4355367
Shannan City,10,258.6607624,258.6607624,0,256.7048954,27.054963,179.9209528,49.72897962
Shantou City,10,779.1690944,779.1690944,0,773.7351796,99.75429806,541.4596328,132.5212487
Shanwei City,10,253.79156,253.79156,0,252.023723,32.3928705,175.9899575,43.64089504
Shangluo City,10,71.08654995,71.08654995,0,70.61885488,6.831683051,51.22688513,12.5602867
Shangqiu City,10,1326.798268,1326.798268,0,1317.555832,122.2757371,970.4079042,224.8721903
Shanghai,10,6767.55459,6668.314029,99.2405615,5083.939052,670.689134,3510.11379,903.1361276
Shangrao City,10,813.8302103,812.9074178,0.922792542,808.025534,89.647319,553.3861493,164.9920657
Shaoguan City,10,308.9214509,308.9214509,0,306.6971946,33.99222239,210.2353552,62.46961696
Shaoyang City,10,597.1076205,596.451664,0.655956429,592.476107,63.03512495,413.2458108,116.1951712
Shaoxing City,10,1461.780105,1461.780105,0,1440.395286,153.2712505,1004.431795,282.6922407
Shenzhen City,10,3700.756946,3644.753302,56.00364437,2776.069784,368.0380457,1915.833161,492.1985777
Shenyang City,10,3958.659733,3936.694308,21.96542467,3905.134131,382.995853,2819.423703,702.7145749
Shiyan City,10,423.9813616,421.5289793,2.452382222,420.7614681,40.82600693,304.4263561,75.50910505
Shijiazhuang City,10,3796.044478,3780.534779,15.50969934,3742.822538,347.4378505,2754.096301,641.2883866
Shizuishan City,10,116.5317253,116.5317253,0,115.6956583,10.72399993,85.23134027,19.74031813
Shuangyashan City,10,217.0426016,217.0426016,0,215.3160363,20.81405569,155.962476,38.53950457
Shuozhou City,10,297.5872623,297.5872623,0,295.5020334,27.29244242,217.6447436,50.5648474
Siping City,10,439.0565617,439.0565617,0,436.0329004,44.17188573,310.3641942,81.49682043
Songyuan City,10,434.2028479,432.1806161,2.022231809,431.2260206,40.12606602,317.4448409,73.65511365
Suzhou City (Jiangsu),10,5058.802256,5058.802256,0,4735.773872,448.8893521,3462.293783,824.590737
Suqian City,10,1078.812463,1078.812463,0,1063.279775,103.7367766,768.2617386,191.2812597
Suzhou City (Anhui),10,742.1798267,742.1798267,0,737.2615347,71.51997684,534.1310406,131.6105173
Suihua City,10,332.6451804,332.6451804,0,330.0994295,33.56587209,234.4454466,62.08811085
Suizhou City,10,251.1927767,251.1927767,0,249.590821,23.18424538,183.9254192,42.48115643
Suining City,10,314.8465591,314.8465591,0,312.6663667,31.98310614,221.8533753,58.82988529
Tacheng Prefecture,10,217.2925579,216.5412714,0.751286511,215.5635063,22.01198021,153.2184969,40.33302916
Taizhou City (Zhejiang),10,1579.874417,1578.162353,1.712064063,1557.207839,210.2873902,1066.70542,280.2150288
Taiyuan City,10,2360.227559,2344.345762,15.88179647,2328.338022,216.7908598,1712.218003,399.3291591
Tai'an City,10,1009.706659,1009.706659,0,1002.74573,97.50018229,726.3587123,178.8868359
Taizhou City (Jiangsu),10,888.7944464,888.7944464,0,875.8832556,85.52706276,632.7532881,157.6029047
Tangshan City,10,2707.597708,2706.780066,0.817642126,2668.890927,315.1455827,1929.054364,424.6909803
