City,Category,level,MPs_ge,TWP_ge,MFs_ge,PMs_ge,MPs_em,TWP_em,MFs_em,PMs_em
Hangzhou City,Extra-large-cities,9,935.844427,914.243993,20.86831345,0.732120565,863.9565872,853.5586026,10.06360697,0.33437764
Hefei City,Extra-large-cities,9,1014.133584,993.2482665,20.18899906,0.696318067,939.3222959,929.2392467,9.764638908,0.318410309
Hechi City,Medium-small-cities,9,150.8954161,142.6309593,7.920146332,0.344310444,147.7020229,141.559646,5.898765512,0.243611477
Heyuan City,Medium-small-cities,9,151.7035381,144.5612142,6.859300069,0.283023745,148.7496313,143.4531314,5.096002388,0.200497476
Heze City,Largecities,9,571.0129787,550.4267947,19.75932039,0.826863643,555.5335279,542.4322396,12.60091337,0.500374945
Hezhou City,Medium-small-cities,9,108.5967299,103.8192217,4.582852022,0.194656135,106.5950812,103.0348422,3.422250911,0.137988123
Hebi City,Medium-small-cities,9,133.8911463,130.239718,3.493937628,0.157490728,131.967904,129.2611658,2.595396619,0.111341638
Hegang City,Medium-small-cities,9,56.58966583,54.3472933,2.149184243,0.093188283,55.62204042,53.95419434,1.60191048,0.0659356
Heihe City,Medium-small-cities,9,120.8860078,117.29089,3.434789974,0.160327774,119.1842878,116.5023636,2.568544297,0.113379866
Hengshui City,Medium-small-cities,9,419.0649939,408.9541657,9.678821676,0.432006557,413.4892843,405.979442,7.203881002,0.305961385
Hengyang City,Largecities,9,207.3648213,190.2106687,16.48853968,0.665612859,198.5648877,187.6545069,10.50790661,0.402474193
Honghe Hani and Yi Autonomous Prefecture,Medium-small-cities,9,231.933006,220.9846806,10.49381817,0.454507175,227.7559373,219.6396573,7.794570988,0.321709093
Hohhot City,Medium-small-cities,9,587.0718946,580.0408505,6.762565715,0.268478299,580.9399278,575.7048815,5.045364774,0.1896815
Hulunbuir City,Medium-small-cities,9,216.3624287,210.6493413,5.474145589,0.23894177,213.2091551,208.9643496,4.07563356,0.169171963
Huludao City,Medium-small-cities,9,214.2975085,207.9429262,6.105367774,0.249214487,211.0988643,206.3708251,4.551950522,0.176088655
Huzhou City,Largecities,9,259.1261063,252.768924,6.112867513,0.244314826,253.0944365,249.0376321,3.908127777,0.148676669
Huaihua City,Medium-small-cities,9,150.8923282,139.7904669,10.6298479,0.472013472,146.998929,138.7493205,7.916515775,0.333092768
Huai'an City,Largecities,9,282.4828276,270.8971172,11.09721346,0.488496865,274.2646214,266.9108812,7.057207311,0.29653286
Huaibei City,Medium-small-cities,9,149.490328,144.4625241,4.835895676,0.19190821,147.2727291,143.5431734,3.593965082,0.135590638
Huainan City,Medium-small-cities,9,202.4948984,193.7259626,8.415717273,0.353218492,198.827247,192.2953166,6.282212263,0.249718127
Huanggang City,Medium-small-cities,9,213.0342759,198.6591622,13.84847601,0.526637704,207.9033827,197.1871583,10.34303079,0.37319368
Huangshan City,Medium-small-cities,9,95.37462895,92.02458181,3.217588192,0.132458953,93.84476204,91.35172131,2.399541417,0.09349931
Huangshi City,Medium-small-cities,9,100.5914515,95.01750061,5.364486996,0.209463852,98.45960877,94.3241199,3.987612022,0.147876851
Huizhou City,Largecities,9,508.4453595,496.8178129,11.17018995,0.457356691,496.8075546,489.3974632,7.132905771,0.277185617
Jixi City,Medium-small-cities,9,109.7683537,105.9039265,3.699083463,0.165343742,107.9822146,105.1056717,2.75956401,0.116978869
Ji'an City (Jiangxi),Medium-small-cities,9,254.1266776,242.6584613,11.0303115,0.437904803,249.4707632,240.8864252,8.274732059,0.309605881
Jilin City,Medium-small-cities,9,301.392422,292.0140161,9.004520207,0.373885642,296.9191137,289.944189,6.710042573,0.264882172
Jinan City,Extra-large-cities,9,1206.62081,1182.549351,23.24141451,0.83004482,1117.068876,1105.473221,11.21650001,0.379154734
Jining City,Largecities,9,777.0403876,756.9833306,19.26822995,0.788827053,758.9604694,746.2001327,12.28288058,0.477456124
Jiamusi City,Medium-small-cities,9,169.8878947,164.6273451,5.036525951,0.224023715,167.2972785,163.379182,3.759560914,0.158535614
Jiaxing City,Largecities,9,503.3582904,494.626901,8.401678938,0.329710487,493.1451372,487.585125,5.360342762,0.199669392
Jiayuguan City,Medium-small-cities,9,41.17160798,40.59474251,0.554362283,0.022503181,40.70445073,40.27507346,0.413428542,0.015948728
Jiangmen City,Largecities,9,376.0827632,364.8960015,10.76551965,0.421242003,366.811096,359.6985066,6.857497209,0.255092165
Jiaozuo City,Medium-small-cities,9,335.9779226,327.8334742,7.822824113,0.321624239,331.4653496,325.4300691,5.807004422,0.228276047
Jieyang City,Medium-small-cities,9,196.916156,182.8690368,13.46718686,0.579932347,191.7828859,181.3227305,10.05010375,0.410051648
Jinchang City,Medium-small-cities,9,45.47797172,44.4405065,0.994159894,0.043305331,44.89999925,44.12939398,0.740006993,0.030598271
Jinhua City,Largecities,9,683.4390694,671.776265,11.23502733,0.427777024,669.3438615,661.9337547,7.151215293,0.258891514
Jinzhou City,Medium-small-cities,9,231.3362303,224.7258471,6.339338785,0.271044407,228.0624428,223.1424416,4.728060535,0.191940678
Jincheng City,Medium-small-cities,9,265.6331797,260.3525236,5.073548572,0.207107556,262.2484894,258.3242122,3.777727871,0.146549296
Jinzhong City,Medium-small-cities,9,389.3942722,381.6653729,7.4172733,0.311626006,384.6738219,378.9160072,5.536886259,0.220928401
Jingmen City,Medium-small-cities,9,152.3459941,145.7545736,6.348250059,0.243170476,149.7175026,144.8167408,4.729020943,0.171740936
Jingzhou City,Medium-small-cities,9,209.2507739,196.6053975,12.18315162,0.462224806,204.5070147,195.1172549,9.062150863,0.327608968
Jingdezhen City,Medium-small-cities,9,104.1720895,100.2588439,3.75347887,0.159766754,102.5781399,99.65126215,2.813850416,0.113027382
Jiujiang City,Largecities,9,300.6009658,288.5889941,11.53330498,0.478666705,292.0864269,284.3669314,7.428996974,0.290498492
Jiuquan City,Medium-small-cities,9,102.4106274,99.85439221,2.454279969,0.10195526,100.9828843,99.07839202,1.832294968,0.072197281
Kashgar Prefecture,Medium-small-cities,9,208.4421001,198.044606,10.00439549,0.393098638,204.2585335,196.5490977,7.430247236,0.279188515
Kaifeng City,Medium-small-cities,9,318.3067866,307.9303204,9.974468264,0.401997949,313.5240583,305.8134802,7.426055762,0.284522331
Karamay City,Medium-small-cities,9,68.40376291,67.36273458,1.002143318,0.038885016,67.64352452,66.87091862,0.74510822,0.02749768
Kizilsu Kirgiz Autonomous Prefecture,Medium-small-cities,9,59.40574021,58.01777887,1.331703972,0.056257367,58.64412369,57.6131468,0.991221064,0.039755829
Kunming City,Largecities,9,926.3242418,910.0511185,15.66946768,0.603655568,906.5733099,896.2470286,9.961359826,0.364921431
Lhasa City,Medium-small-cities,9,139.4801702,137.8153476,1.609010185,0.055812357,138.0083767,136.7662033,1.202681989,0.039491449
Laibin City,Medium-small-cities,9,113.6157346,108.5138729,4.8962179,0.205643779,111.4491671,107.6449826,3.658783904,0.145400647
Lanzhou City,Medium-small-cities,9,439.4341822,430.8452382,8.267822303,0.321121699,434.0560273,427.6738777,6.154708538,0.227441069
Langfang City,Largecities,9,408.4246426,396.8461119,11.11266767,0.465862951,398.5809783,391.2429812,7.055844195,0.282152918
Leshan City,Medium-small-cities,9,250.9522876,243.0611447,7.5752524,0.315890569,247.1791265,241.3074372,5.648781183,0.222908106
Lijiang City,Medium-small-cities,9,75.76077824,72.83028733,2.825255446,0.10523546,74.42897816,72.24942211,2.105056681,0.074499363
Lishui City,Medium-small-cities,9,148.6891851,142.5608469,5.900571039,0.227767143,146.1573637,141.5926176,4.403773676,0.160972415
Lianyungang City,Largecities,9,344.1888506,333.5901852,10.15047296,0.448192413,335.5591969,328.8415127,6.446765958,0.270918252
Liaoyang City,Medium-small-cities,9,137.1898773,133.2283218,3.798083324,0.163472217,135.1766911,132.2348254,2.825962816,0.115902853
Liaoyuan City,Medium-small-cities,9,72.76797711,70.11004018,2.5484345,0.109502432,71.60347372,69.62964466,1.896398959,0.077430101
Liaocheng City,Medium-small-cities,9,546.7585585,532.8730791,13.30496888,0.580510441,539.2112527,528.9049205,9.895409218,0.410923019
Nyingchi City,Medium-small-cities,9,88.8747265,88.33663573,0.525853258,0.012237506,88.07820467,87.67595192,0.393582052,0.008670692
Lincang City,Medium-small-cities,9,77.01004507,71.31059137,5.483497066,0.215956635,75.00545647,70.76920908,4.083387673,0.152859714
Linfen City,Medium-small-cities,9,420.7069819,410.3409506,9.954423572,0.411607771,415.1680656,407.4633314,7.413653773,0.291080434
Linyi City,Largecities,9,1209.947617,1184.611332,24.28257499,1.053709231,1184.527232,1168.437366,15.44984961,0.640016047
Liuzhou City,Largecities,9,378.75756,368.9623558,9.420295223,0.374908999,369.931099,363.671867,6.032097046,0.227134921
Lu'an City,Medium-small-cities,9,315.2663532,301.696996,13.02836192,0.540995222,309.7730214,299.660946,9.729994047,0.382081336
Liupanshui City,Medium-small-cities,9,226.7404593,218.7437554,7.666607662,0.330096182,223.0714902,217.1211476,5.716562573,0.233780033
Longyan City,Medium-small-cities,9,423.8537596,416.6414185,6.950849444,0.261491654,418.9589963,413.5984034,5.175508133,0.185084726
Longnan City,Medium-small-cities,9,97.93540864,91.87450963,5.817215593,0.243683418,95.71056122,91.19004731,4.348375125,0.17213879
Loudi City,Medium-small-cities,9,155.7489839,146.8426034,8.549843469,0.356537055,152.3562958,145.7512716,6.353242118,0.251782025
Luzhou City,Medium-small-cities,9,294.5519497,283.1647113,10.9536588,0.433579563,289.5472986,281.0948232,8.146509249,0.305966152
Luoyang City,Largecities,9,602.0510987,585.8771169,15.54583379,0.628147987,587.5141329,577.2000631,9.931843105,0.382226774
Luohe City,Medium-small-cities,9,179.5179014,173.4617677,5.811163369,0.244970359,176.6512215,172.1658343,4.312228609,0.173158562
L¨¹liang City,Medium-small-cities,9,271.4990419,262.7359646,8.372316549,0.390760738,267.2253249,260.7094788,6.239412189,0.276433954
Ma'anshan City,Medium-small-cities,9,142.1240113,136.9110057,5.020900723,0.192104864,139.6637683,135.7848415,3.742984847,0.135941928
Maoming City,Largecities,9,280.0365993,264.6099463,14.79736988,0.629283146,270.8689115,261.0518922,9.435749458,0.381269776
Meishan City,Medium-small-cities,9,225.0146649,216.9969121,7.701296832,0.316455952,221.5298823,215.5738207,5.732004061,0.224057589
Meizhou City,Medium-small-cities,9,227.2164563,217.2103859,9.593815236,0.412255104,223.0526734,215.6073132,7.152979717,0.292380425
Mianyang City,Medium-small-cities,9,370.5430851,358.4108491,11.65117775,0.481058215,364.6019356,355.6187293,8.642052834,0.341153496
Mudanjiang City,Medium-small-cities,9,167.8929461,162.2069163,5.451595475,0.234434315,165.1884748,160.9500422,4.072397038,0.166035527
Nagqu City,Medium-small-cities,9,67.8836942,66.67452612,1.165477763,0.043690314,67.0759969,66.17897145,0.866130156,0.030895294
Nanchang City,Largecities,9,485.9639898,472.2303452,13.29213526,0.441509407,474.2787086,465.4446522,8.566672011,0.267384404
Nanchong City,Medium-small-cities,9,347.9572192,331.7138421,15.58920322,0.654173927,341.1998488,329.1325572,11.60309849,0.464193066
Nanjing City,Extra-large-cities,9,1065.034944,1042.362671,21.90867544,0.763597791,985.9104786,975.0623795,10.50005495,0.348044166
Nanning City,Largecities,9,837.4347954,819.9012519,16.84760057,0.685942924,819.0735706,807.9506706,10.70723982,0.415660221
Nanping City,Medium-small-cities,9,106.2969339,98.99332571,7.038511502,0.265096678,103.7157206,98.26019927,5.267797379,0.187723984
Nantong City,Extra-large-cities,9,645.6275474,625.6821771,19.16949043,0.775879823,594.5625181,585.0548974,9.154444138,0.353176496
Nanyang City,Largecities,9,575.3106865,551.6056531,22.76243239,0.94260098,558.4028726,543.3705153,14.46113131,0.571225984
Neijiang City,Medium-small-cities,9,148.1455729,138.904369,8.878336562,0.362867322,144.7904103,137.9149571,6.618837758,0.256615436
Ningbo City,Extra-large-cities,9,967.0234955,950.4021901,16.01211515,0.609190238,896.9252049,888.8530874,7.793477941,0.27863962
Ningde City,Medium-small-cities,9,113.1369712,105.0131646,7.842455745,0.281350884,110.3001542,104.2351434,5.865831506,0.199179288
Panzhihua City,Medium-small-cities,9,67.51462523,65.0480883,2.373143038,0.093393891,66.3886982,64.5561884,1.766449048,0.066060756
Panjin City,Medium-small-cities,9,182.8079522,179.8650569,2.822715905,0.120179442,180.7871266,178.5962134,2.105857997,0.08505521
Pingdingshan City,Medium-small-cities,9,362.7083975,351.3545722,10.90938877,0.444436497,357.0958244,348.6774685,8.103530213,0.314825663
Pingliang City,Medium-small-cities,9,119.6527997,114.7581534,4.685855329,0.208791031,117.5904023,113.9488086,3.493814458,0.14777924
Pingxiang City,Medium-small-cities,9,119.1322792,114.6233331,4.327605913,0.181340216,117.1480937,113.7815829,3.238682348,0.127828484
Putian City,Medium-small-cities,9,134.2535693,127.635576,6.391616721,0.226376607,131.6145054,126.6865583,4.76742452,0.160522627
Puyang City,Medium-small-cities,9,358.9026457,350.6539745,7.907029443,0.341641818,354.3775416,348.2634194,5.872235624,0.241886544
Pu'er City,Medium-small-cities,9,110.3698776,104.3472737,5.79640381,0.226200065,108.0549289,103.5758011,4.319042521,0.160085252
Qitaihe City,Medium-small-cities,9,72.7168343,70.92924514,1.714637132,0.072952025,71.73090557,70.39812436,1.28112523,0.051655977
Qiqihar City,Medium-small-cities,9,53.33938257,41.51476377,11.32816231,0.496456496,49.98672823,41.20347611,8.431826135,0.35142599
Qinzhou City,Medium-small-cities,9,371.6893376,364.0094978,7.353148276,0.326691552,366.9128492,361.2004255,5.480607221,0.231816478
Qinhuangdao City,Medium-small-cities,9,342.8408381,335.7057946,6.842092906,0.292950636,338.2892082,333.004411,5.078189205,0.206607943
Qingdao City,Extra-large-cities,9,1498.697869,1473.196736,24.54796035,0.953172782,1390.403336,1378.228468,11.73974096,0.435127269
Qingyuan City,Medium-small-cities,9,259.7696663,250.93011,8.474954215,0.364602161,255.8257211,249.2312429,6.33663902,0.257839224
Qingyang City,Medium-small-cities,9,157.1920566,152.0541467,4.927625653,0.210284224,154.7800826,150.9636363,3.667771762,0.14867454
Qujing City,Medium-small-cities,9,317.940744,303.9603148,13.3997698,0.580659335,312.0754185,301.6460734,10.01900377,0.410341261
Quzhou City,Medium-small-cities,9,155.0773939,149.1607302,5.68864171,0.228021972,152.5052547,148.1048439,4.238895486,0.16151536
Quanzhou City,Extra-large-cities,9,597.4868096,576.9492204,19.80736251,0.730226664,549.5758657,539.6374426,9.604499727,0.333923369
Shigatse City,Medium-small-cities,9,74.63320881,72.82501676,1.758710941,0.049481107,73.69221442,72.34482961,1.312514434,0.034870368
Rizhao City,Medium-small-cities,9,348.7878371,342.0948864,6.430808183,0.262142535,344.4756538,339.5075016,4.782615365,0.185536809
Sanmenxia City,Medium-small-cities,9,169.9375456,164.8040076,4.91709374,0.216444309,167.4182512,163.6164696,3.649048779,0.152732861
Sanming City,Medium-small-cities,9,123.8111501,117.982183,5.60695056,0.222016508,121.4502377,117.1109141,4.18197454,0.157349078
Sanya City,Medium-small-cities,9,83.78477834,81.92949475,1.787630926,0.067652662,82.61246799,81.21837985,1.346195427,0.047892711
Xiamen City,Largecities,9,566.6496627,556.5593032,9.752405417,0.33795408,555.1309752,548.6695934,6.257247103,0.204134692
Shannan City,Medium-small-cities,9,56.22654787,55.36025216,0.85250155,0.01379416,55.63981155,54.99028044,0.639737038,0.009794072
Shantou City,Medium-small-cities,9,326.758003,313.9216925,12.34002632,0.496284192,321.2575706,311.7096246,9.196982164,0.350963829
Shanwei City,Medium-small-cities,9,101.7961817,94.90555557,6.623465446,0.267160637,99.37016627,94.24477722,4.936198607,0.189190447
Shangluo City,Medium-small-cities,9,42.83405638,37.40456615,5.20516888,0.224321354,41.14808001,37.127741,3.86168849,0.158650513
Shangqiu City,Medium-small-cities,9,505.0753295,488.7313248,15.68621529,0.657789375,497.4468294,485.3043383,11.67586315,0.466627884
Shanghai,Megacities,9,2287.039004,2214.809828,69.68995879,2.539217526,1688.082546,1660.518844,26.63682757,0.926875238
Shangrao City,Medium-small-cities,9,367.5272633,351.6089739,15.28805881,0.630230602,360.9208534,349.0004751,11.47335245,0.447025883
Shaoguan City,Medium-small-cities,9,159.6444989,152.7126105,6.643183262,0.288705087,156.6500805,151.4942668,4.951143009,0.204670749
Shaoyang City,Medium-small-cities,9,220.2311094,203.6772656,15.93244519,0.621398623,214.384624,202.1463105,11.79892883,0.439384612
Shaoxing City,Largecities,9,467.3954932,456.7743246,10.23054653,0.390622035,457.0877021,450.3179948,6.532802399,0.236904928
Shenzhen City,Megacities,9,1551.612245,1511.266197,38.91018813,1.435859781,1150.364396,1134.8977,14.94105774,0.525638785
Shenyang City,Largecities,9,1242.483058,1224.659319,17.18131797,0.642421035,1217.859258,1206.484377,10.98393704,0.390944816
Shiyan City,Medium-small-cities,9,162.1099254,154.4538154,7.375464361,0.280645653,158.9421817,153.2567087,5.4867141,0.1987589
Shijiazhuang City,Largecities,9,1480.676044,1454.857334,24.82114136,0.997568446,1452.346575,1435.914524,15.82726313,0.604787463
Shizuishan City,Medium-small-cities,9,73.88354144,72.06426427,1.740555006,0.078722162,72.90253483,71.55568429,1.291064501,0.055786041
Shuangyashan City,Medium-small-cities,9,123.0523411,119.8726914,3.046502732,0.133146973,121.3892218,119.0268935,2.268168731,0.094159535
Shuozhou City,Medium-small-cities,9,151.4733721,147.4398775,3.864164243,0.16933039,149.3756284,146.366834,2.888951653,0.119842712
Siping City,Medium-small-cities,9,203.8634624,196.5849489,6.970741039,0.307772429,200.5527814,195.1444228,5.190461266,0.217897295
Songyuan City,Medium-small-cities,9,242.7093476,236.3496645,6.092529049,0.267154072,239.3370008,234.6106567,4.537227036,0.189117093
Suzhou City (Jiangsu),Extra-large-cities,9,1630.411361,1601.411354,27.91570954,1.084297209,1512.700136,1498.78801,13.41658818,0.495537431
Suqian City,Largecities,9,442.7546802,431.00527,11.2534806,0.495929534,432.473241,425.0214715,7.151071077,0.300698354
Suzhou City (Anhui),Medium-small-cities,9,302.6910614,287.6277329,14.39479128,0.668537233,296.7418166,285.5525821,10.71472485,0.474509637
Suihua City,Medium-small-cities,9,189.7939567,178.0208521,11.25793424,0.515170384,185.4506601,176.6838897,8.402424904,0.364345503
Suizhou City,Medium-small-cities,9,89.60411921,84.60084767,4.834055881,0.16921566,87.65055941,83.92265141,3.607895439,0.120012562
Suining City,Medium-small-cities,9,168.5695286,160.3315381,7.922912966,0.315077555,165.3131049,159.1940844,5.896407565,0.222612987
Tacheng Prefecture,Medium-small-cities,9,121.007386,118.8975271,2.01914976,0.090709163,119.6812427,118.1135105,1.503416681,0.064315531
